89597,2012-6-7,2012-9-3,nor,P3,ATC,team-energy@list.alcatel-lucent.com,park.yang,RESO,FIXE,Services,FIC,TopCat,9.0.1.0.,NALab_Dev,,9-0-1,,,16416,No,NotReviewed,New,None,,None,R9.0.1 FID16416.0 - Destination Code counters in Traffic CDR
89598,2012-6-7,2012-9-10,maj,P2,MG,scrum-passion@list.alcatel-lucent.com,jackie.zhou,CLOS,INVA,Platform,Hardware,TopCat,8.4.0.0.,NALab_NLT,,9-0-0,,,,None,NotReviewed,New,None,,None,8.4-NLT: SIPT call is lost after ENA failover
89601,2012-6-7,2012-7-11,maj,P1,ATC,Rowen.Wang,yoven.zhang,RESO,FIXE,Signaling,GCC,TopCat,9.0.0.1.,QDLab_SQA,fixed,9-0-0,,,88888,No,NotReviewed,New,None,,None,"QD System SQA 9.0 ATCA: FID16398.0, ccs core dump, under 2.5x IBCF sip2sip, inte"
89602,2012-6-7,2012-7-5,nor,P2,ATC,yongz,hedy.lv,RESO,FIXE,Signaling,GCC,TopCat,9.0.0.1.,QDLab_SQA,6/25/2012,9-0-0,,,14341,No,NotReviewed,New,None,,None,QD Scrum SQA 9.0: 14941.0 regr MGC-8 uses wrong IP version in ADD when MG doesn'
89603,2012-6-7,2012-6-8,cri,P1,MGC,ALGPScrumTeams@exchange.lucent.com,shanny.tan,RESO,DUPL,LayerMgmt,SLAM,TopCat,8.4.0.0.,QDLab_SQA,,NotTriaged,,,,None,NotReviewed,New,None,,None,QD System SQA 8.4:SP can't bring into service due to slam failure on latest perf
89604,2012-6-8,2012-6-14,cri,P1,MGC,George_Jun.Cao,Eric.zhu1,VERI,DUPL,Platform,EMF,TopCat,8.4.0.0.,QDLab_SQA,,9-0-0,,,,None,NotReviewed,New,None,,None,QD Matrix SQA 8.4 LGP smoke: EMF can't start up after reload lab.
89605,2012-6-8,2012-7-18,maj,P2,ATC,sterling.liu,hoanganhtuan@tma.com.vn,CLOS,FIXE,LayerMgmt,SLAM,TopCat,9.0.0.1.,NALab_Dev,6/25/2012,9-0-0,,,88888,No,NotReviewed,Cod,None,,None,TMA System SQA 9.0: Can't run PM commands: RTRV-PM-SCTPIUAMGC
89606,2012-6-8,2012-6-11,nor,P2,ATC,yangg,yangg,RESO,DUPL,LayerMgmt,SLAM,TopCat,8.4.1.0.,QDLab_Dev,,9-0-0,,,88888,None,NotReviewed,New,None,,None,fix mem issue in slam unit files
89607,2012-6-8,2014-10-28,nor,P2,ATC,mlapa,hedy.lv,RESO,FIXE,Signaling,MEGAA,TopCat,9.0.0.1.,QDLab_SQA,,9-0-0,,,,None,NotReviewed,New,None,,None,QD Scrum SQA 9.0: 14941.0 regr Multi-media call with two MGWs in bearer path fai
89609,2012-6-8,2012-6-8,nor,P2,MG,rubicon-team@list.alcatel-lucent.com,jjohn,RESO,DUPL,MG-Software,SDPRM,TopCat,8.2.2.1.,NALab_Dev,,NotTriaged,,,16688,None,NotReviewed,New,None,,None,Coding Task for VP Disable FID ( FID#16688)
89611,2012-6-8,2012-6-14,maj,P1,Non,TeamJustDoIt@exchange.lucent.com,mramappa,RESO,FIXE,Signaling,GCC,TopCat,9.0.0.1.,NALab_Dev,Fixed,9-0-0,,,6400,No,NotReviewed,New,None,,None,US System SQA 9.0.0.1: GCC logging need to be turned off
89612,2012-6-8,2015-12-15,maj,P1,ATC,sterling.liu,yoven.zhang,RESO,FIXE,Signaling,Sigtran,TopCat,9.0.0.1.,QDLab_SQA,6/18/2012,9-0-0,,,13981.1,Unknown,BackportDenied,Neg,None,,None,"QD System SQA 9.0 ATCA 16398.0: ACCM failover under CPS 2992, intra-ccs ISUP2IS"
89613,2012-6-9,2012-6-14,nor,P1,Non,nvdoanh@tma.com.vn,nvdoanh@tma.com.vn,RESO,INVA,Signaling,Sigtran,TopCat,8.4.0.0.,NALab_SQA,,9-0-0,,,,None,NotReviewed,New,None,,None,TMA System SQA 8.4.0 : M3UA link was down after doing switch-over SP
89614,2012-6-9,2013-1-17,nor,P2,ATC,yangg,Colin.Cui,RESO,FIXE,LayerMgmt,SLAM,TopCat,9.0.0.1.,NALab_Dev,,9-1-0,,,7000,No,NotReviewed,New,None,,None,"QD Mars SQA 9.0 Co-host ATCA smoke: emf,dbp ... core dump after reloading the la"
89616,2012-6-10,2012-6-12,nor,P2,MGC,TeamJustDoIt@exchange.lucent.com,ywang,RESO,INVA,Signaling,GCC,TopCat,9.0.0.1.,QDLab_SQA,,9-0-0,,,,None,NotReviewed,New,None,,None,QD System SQA 9.0: ISUP2ISUP call can NOT be overflowed to peer MGC due to rero
89619,2012-6-11,2012-6-11,maj,P1,ATC,songleiwang,vianne.guo,RESO,DUPL,Signaling,Sigtran,TopCat,9.0.0.1.,QDLab_SQA,,9-0-0,,,,None,NotReviewed,New,None,,None,PTA QD SQA 9.0 regr: dist cored after executed 'ed-ss7-trk::41-25&&-48::::oos;'
89620,2012-6-11,2012-8-17,maj,P1,Non,bbarnhart,yoven.zhang,RESO,FIXE,MG-Software,MegaGW,TopCat,8.4.0.0.,QDLab_SQA,,9-0-1,,,6300,No,NotReviewed,New,None,,None,"QD System SQA 8.4: Common, megagw core dump, when ent-mg-mgcassoc"
89621,2012-6-11,2012-7-2,cri,P2,ATC,hoanganhtuan@tma.com.vn,hoanganhtuan@tma.com.vn,CLOS,DUPL,Signaling,SIP,TopCat,9.0.0.1.,NALab_Dev,6/20/2012,9-0-0,,,,None,NotReviewed,New,None,,None,TMA System SQA 9.0 FID 16398: Call failed at CPU ADCM 90% with SIP to BICC to IS
89622,2012-6-11,2012-11-26,nor,P2,ATC,vtluu@tma.com.vn,vpanizo,RESO,FIXE,Platform,EMF,TopCat,9.0.1.0.,NALab_Dev,7/31/2012,9-0-1,,,15827,None,NotReviewed,New,None,,None,FID 15827.0 - EXEC-CPURSRC
89623,2012-6-11,2012-11-26,nor,P2,ATC,vtluu@tma.com.vn,vpanizo,RESO,FIXE,Platform,EMF,TopCat,9.0.1.0.,NALab_Dev,7/31/2012,9-0-1,,,16368,No,NotReviewed,New,None,,None,FID 16368.0 - add peak mem/disk usage for PM-RSRC command
89624,2012-6-11,2012-6-14,nor,P2,Non,qianli,qianli,RESO,FIXE,LayerMgmt,SLAM,TopCat,9.0.0.1.,NALab_Dev,,9-0-0,,,88888,No,NotReviewed,New,None,,None,Fix TL1 commands don't work well issue in sl_getspm.c.
89625,2012-6-11,2012-6-14,nor,P1,ATC,TeamJustDoIt@exchange.lucent.com,simon.diao,RESO,INVA,Signaling,GCC,TopCat,9.0.0.1.,QDLab_SQA,,9-0-0,,,,No,NotReviewed,New,None,,None,"QD System SQA 9.0: SIP to ISUP MGCF call on W-W GR, SIP 502 is returned to SIP s"
89626,2012-6-11,2012-6-14,nor,P2,ATC,TeamJustDoIt@exchange.lucent.com,simon.diao,RESO,INVA,Signaling,GCC,TopCat,9.0.0.1.,QDLab_SQA,,9-0-0,,,,No,NotReviewed,New,None,,None,"QD System SQA 9.0: SIP to ISUP MGCF call on W-W GR, SIP 500 is returned to SIP s"
89628,2012-6-11,2012-7-19,maj,P2,ATC,garyjin,vianne.guo,RESO,FIXE,Signaling,MEGAA,TopCat,9.0.0.1.,QDLab_SQA,,9-0-1,,,7000,None,NotReviewed,New,None,,None,"PTA QD SQA 9.0 regr: Megaa cored on ADCM card, when failover ACCM card."
89629,2012-6-12,2012-10-17,nor,P2,MG,tony.a.wang,zity.zhang,VERI,FIXE,Platform,EMF,TopCat,8.4.1.0.,QDLab_SQA,Fixed,8-3-0,25784,System Test,33333,Yes,BackportApproved,New,None,,None,Passion QD SQA9.0 regr:sta-dgn-ipping can't response with normal command in LGP
89631,2012-6-12,2012-6-12,nor,P2,MGC,hong,ywang,RESO,INVA,Signaling,GCC,TopCat,9.0.0.1.,QDLab_SQA,6/21/2012,9-0-0,,,,None,NotReviewed,New,None,,None,QD System SQA 9.0: SIPT2ISUP T.38 call failed due to overflow.
89632,2012-6-12,2012-9-11,nor,P2,BTS,reicer.zhang,vivienne.song,RESO,WONT,Billing,BTS,TopCat,9.0.0.1.,QDLab_SQA,,9-0-1,,,,None,NotReviewed,Sys,None,,None,QD system SQA 9.0 FID16485.0: CIS benchmark for Linux BTS reports some new secur
89633,2012-6-12,2012-6-28,nor,P2,MGC,yex,Eric.zhu1,RESO,FIXE,Signaling,Sigtran,TopCat,8.4.0.0.,QDLab_SQA,2012-6-29,9-0-0,,,13981,No,NotReviewed,New,None,,None,Matrix SQA 9.0 Regr: sgsig core dump when rtrv-state-sgp
89634,2012-6-12,2012-6-15,nor,P2,Non,Alpha.Zhang,patton.wang,RESO,FIXE,LayerMgmt,SLAM,TopCat,8.4.0.0.,QDLab_SQA,,9-0-0,,,16277,No,NotReviewed,New,None,,None,QD Scrum Mars SQA 9.0 Regr: slam core dump when exec-bulk-download
89636,2012-6-12,2012-7-2,maj,P2,MGC,jfan,abli,RESO,CANT,Signaling,GCC,TopCat,8.3.0.4.,QDLab_Sust,,9-0-0,25463,System Test,,No,NotReviewed,New,None,,None,QD SQA SUST 8.3.0.4.0.5: CM2 core dump after recieved CCDIR with unrecognized Bi
89637,2012-6-12,2012-7-23,nor,P2,MGC,zhangbengchen,shanny.tan,RESO,WORK,Services,Router,TopCat,8.4.0.0.,QDLab_SQA,Test binary,9-0-0,,,,None,NotReviewed,New,None,,None,QD System SQA 8.4 FID 16398.0: The number of route entry in router list impact r
89638,2012-6-12,2012-6-21,min,P3,BTS,t-bon@list.alcatel-lucent.com,tdlong@tma.com.vn,RESO,DUPL,Billing,BTS,TopCat,9.0.0.1.,QDLab_SQA,,NotTriaged,,,14741,None,NotReviewed,Sys,None,,None,BTS Platform Alarming: Check the default Memory Utilization threshold
89639,2012-6-12,2012-6-28,min,P4,BTS,leo.zhang,tdlong@tma.com.vn,RESO,INVA,Billing,BTS,TopCat,9.0.0.1.,QDLab_SQA,06/29/2012,9-0-0,,,14741,None,NotReviewed,Sys,None,,None,TMA System SQA 9.0 BTS Platform Alarming: Check the default Memory Utilization t
89640,2012-6-13,2012-7-6,maj,P2,ATC,rtperez,simon.diao,VERI,FIXE,LayerMgmt,CLAM,TopCat,9.0.0.1.,QDLab_SQA,,9-0-0,,,14716,No,NotReviewed,New,None,,None,"QD System SQA 9.0: on W-W GR, garbage value for SECIPACCM in the output of rtrv-"
89641,2012-6-13,2012-6-25,nor,P2,MGC,team-mars@list.alcatel-lucent.com,ywang,RESO,WONT,Signaling,GCC,TopCat,9.0.0.1.,QDLab_SQA,,9-0-0,,,,None,NotReviewed,New,None,,None,QD System SQA 9.0: Different behavior was got for intra-ccs and intra-mg SIPT2IS
89642,2012-6-13,2012-6-25,nor,P2,MGC,team-mars@list.alcatel-lucent.com,ywang,RESO,DUPL,Signaling,GCC,TopCat,9.0.0.1.,QDLab_SQA,,9-0-0,,,,None,NotReviewed,New,None,,None,QD System SQA 9.0: Different behavior was got for intra-ccs and inter-ccs SIPT2
89643,2012-6-13,2012-6-19,nor,P2,Non,xulingxiao,Sophia.Wang,RESO,INVA,TL1 Agent,,TopCat,8.4.0.0.,NALab_Dev,,9-0-0,,,,None,NotReviewed,New,None,,None,QD Mars SQA 8.4 Regr: Command ENT/ED/RTRV/DLT-GMSC-LAESDN works when CALEA=N
89645,2012-6-13,2012-7-4,nor,P2,ATC,paolo.liu,jason.jing,RESO,FIXE,Signaling,GCC,TopCat,9.0.0.1.,QDLab_SQA,02/07/2012,9-0-0,,,16206,No,NotReviewed,New,None,,None,"QD SQA 9.0 System SQA WIND ISDN: ISDN UUS3 interaction with ISDN CFx, no UUS ret"
89646,2012-6-13,2012-7-5,nor,P2,ATC,Alex_Qd.Liu,hedy.lv,RESO,FIXE,Signaling,GCC,TopCat,9.0.0.1.,QDLab_SQA,6/28/2012,9-0-0,,,14941,No,NotReviewed,New,None,,None,QD SCrum SQA 9.0: 14941.0 regr MGC-8 should fail call immediately when single me
89648,2012-6-13,2012-7-5,nor,P2,ATC,TeamJustDoIt@exchange.lucent.com,jason.jing,RESO,FIXE,TL1 Agent,,TopCat,9.0.0.1.,QDLab_SQA,,9-0-0,25500,Alcatel-Lucent,14716,No,NotReviewed,New,None,1-3975910,None,"QD SQA 9.0 System SQA WIND ISDN, DDI variant SIPI can not be provisioned as inte"
89649,2012-6-13,2012-7-5,nor,P2,ATC,garyjin,jason.jing,RESO,FIXE,Signaling,SIP,TopCat,9.0.0.1.,QDLab_SQA,,9-0-0,,,14341,None,NotReviewed,New,None,,None,QD SQA 9.0 System SQA ATCA Regr: SIPR didn't return the correct CCS Instance acc
89650,2012-6-13,2012-6-18,nor,P2,MGC,Ran_Ran.Cheng,mramappa,RESO,WONT,TL1 Agent,,TopCat,9.0.0.1.,NALab_Dev,,9-0-0,,,,None,NotReviewed,New,None,,None,US system SQA 9.0.0.1: exec-restore-cfg fails for sftp
89651,2012-6-13,2012-6-14,maj,P2,MGC,tfredericks,ms58,RESO,DUPL,Platform,IP Networking/Relay,TopCat,7.1.0.5.,Customer,,9-0-0,25417,Sprint,,None,NotReviewed,New,None,1-3930944,None,SLAM - IOM-3 Application WBYNNYAKGT3 failed rewind
89652,2012-6-13,2016-2-25,nor,P3,BTS,zhang.daniel,zhang.daniel,VERI,FIXE,Billing,BTS,TopCat,9.0.1.0.,QDLab_Dev,fixed,NotTriaged,,,6300,No,NotReviewed,New,None,,None,T-BON SQA 9.0 Base: BTS quality improve action - Recognize all BTS threads
89653,2012-6-13,2012-7-11,nor,P2,ATC,patton.wang,jason.jing,RESO,WONT,Signaling,GCC,TopCat,9.0.0.1.,QDLab_SQA,,9-0-0,,,,None,NotReviewed,New,None,,None,QD SQA 9.0 System SQA WIND ISDN: UUS1 mapping incorrect from SETUP to INVITE+IAM
89654,2012-6-14,2012-6-29,nor,P1,ATC,park.yang,Colin.Cui,VERI,DUPL,LayerMgmt,SLAM,TopCat,9.0.1.0.,NALab_Dev,,9-0-1,,,16416,None,NotReviewed,New,None,,None,QD Mars SQA 9.0.1 Co-host ATCA smoke: COUNTRY=NULL when rtRV-swITCH-CFG
89655,2012-6-14,2012-6-15,nor,P2,MGC,TeamJustDoIt@exchange.lucent.com,ywang,RESO,INVA,Signaling,SIP,TopCat,9.0.0.1.,QDLab_SQA,,9-0-0,,,,None,NotReviewed,New,None,,None,QD System SQA 9.0: One CCS can not be specified by some configuration
89656,2012-6-14,2012-7-3,nor,P2,MGC,Chun_Yan.Jiang,Chun_Yan.Jiang,RESO,FIXE,Signaling,PLM,TopCat,9.0.0.1.,NALab_Dev,fixed,9-0-0,,,88888,None,NotReviewed,Cod,None,,None,QD Passion Regr 9.0: sl_inansisys.c and sl_ingsmsys.c code through fix
89658,2012-6-14,2012-6-18,nor,P2,MGC,cindy.zhao,Esther.Liu,RESO,INVA,TL1 Agent,,TopCat,8.4.0.0.,QDLab_SQA,,9-0-0,,,88888,None,NotReviewed,New,None,,None,QD Mars SQA 8.4 TL1 Regr:TL1 agent return incorrect alarm when ent-stg-pcalias d
89659,2012-6-14,2012-6-19,nor,P2,ATC,team-mars@list.alcatel-lucent.com,dongli,RESO,INVA,Signaling,GCC,TopCat,9.0.0.1.,QDLab_SQA,,9-0-0,,,,None,NotReviewed,New,None,,None,"QD System SQA 9.0: MGC does reject the Invite with T.38 when FAXACTION=NONE,LOCA"
89663,2012-6-14,2012-7-10,nor,P2,INT,shengkai1,chengshen,RESO,FIXE,TL1 Craft,,TopCat,8.3.0.4.,QDLab_SQA,06-21-2012,9-0-0,25472,System Test,6410,No,NotReviewed,New,None,,None,SUST 8.3.0.4.0.5: HUG from 8.1.0.14 to 8.3.0.4 NAI=UNKNOWN in list-aintrigger wi
89665,2012-6-14,2012-6-25,nor,P3,MGC,qianli,jackie.zhou,CLOS,WONT,TL1 Craft,,TopCat,8.4.0.0.,NALab_NLT,,9-0-0,,,,None,NotReviewed,New,None,,None,8.4-NLT: Does test-trans support FCIMBIT change by DGTMODKEY
89666,2012-6-14,2014-7-8,nor,P2,MGC,nzhen001,nzhen001,RESO,FIXE,Services,SCPI,TopCat,9.0.1.0.,NALab_Dev,,NotTriaged,26294,DSCI,7000,No,NotReviewed,Cod,None,1-4265531,None,KW issue: #13608: Suspicious dereference of pointer 'inslCtxBlk->pSlhrScpSl' bef
89668,2012-6-14,2012-10-17,nor,P2,ATC,dxie,jason.jing,RESO,FIXE,Signaling,SIP,TopCat,9.0.0.1.,QDLab_SQA,FIXED,9-0-0,25769,System Test,15317,Yes,BackportApproved,New,None,,None,QD SQA 9.0 System SQA WIND ISDN: Early-Media interaction with 422 SIP Session ti
89669,2012-6-14,2012-7-5,nor,P2,ATC,garyjin,jason.jing,RESO,FIXE,Signaling,SIP,TopCat,9.0.0.1.,QDLab_SQA,,9-0-0,,,7000,None,NotReviewed,New,None,,None,QD SQA 9.0 System SQA WIND ISDN: CFx (divertingLegInformation2->history-info) in
89670,2012-6-14,2012-7-5,nor,P2,ATC,bruce.jiang,jason.jing,RESO,DUPL,Signaling,SIP,TopCat,9.0.0.1.,QDLab_SQA,,NotTriaged,,,,None,NotReviewed,New,None,,None,QD SQA 9.0 System SQA WIND ISDN: HLC/LLC/BC/PI interaction with 422 SIP Session
89671,2012-6-15,2012-7-5,nor,P2,ATC,yuqinzhang,hedy.lv,RESO,FIXE,Signaling,GCC,TopCat,9.0.0.1.,QDLab_SQA,fixed.,9-0-0,,,14941,No,NotReviewed,New,None,,None,QD Scrum SQA 9.0: 14941.0 regr Subscribe is forbidden when MEDIAFMTAGNOSTIC=Y
89672,2012-6-15,2012-6-29,cri,P1,ATC,sterling.liu,Colin.Cui,VERI,DUPL,LayerMgmt,DB-MySQL,TopCat,9.0.1.0.,NALab_Dev,,9-0-1,,,,None,NotReviewed,New,None,,None,QD Mars SQA 9.0.1 Co-host ATCA smoke: uprev: Failure to install MySQL
89674,2012-6-15,2012-6-17,nor,P2,BTS,leo.zhang,fely.liu,RESO,INVA,Documentation,User Documentation,TopCat,9.0.0.1.,QDLab_SQA,6/22/2012,9-0-0,,,,None,NotReviewed,New,None,,None,PTA QD SQA 9.0 Regr: BTS User guide DLP - 'set PATH ${PATH}:/opt/mysql/bin' shou
89675,2012-6-15,2012-6-17,nor,P2,BTS,t-bon@list.alcatel-lucent.com,fely.liu,RESO,INVA,Documentation,User Documentation,TopCat,9.0.0.1.,QDLab_SQA,,9-0-0,,,,None,NotReviewed,New,None,,None,"PTA QD SQA 9.0 Regr: BTS User guide DLP-570, /etc/rc3.d/S9?mysql status should b"
89676,2012-6-15,2012-6-20,nor,P2,MGC,Bonnie.Huang,mramappa,RESO,FIXE,LayerMgmt,CLAM,TopCat,9.0.0.1.,NALab_Dev,6/27/2012,9-0-0,,,6400,No,NotReviewed,New,None,,None,US System SQA: 9.0.0.1 Some CCS-logs not necessary
89677,2012-6-15,2012-9-10,nor,P2,MGC,dun,jackie.zhou,CLOS,INVA,Billing,BTS,TopCat,8.4.0.0.,NALab_NLT,,9-0-0,,,,None,NotReviewed,New,None,,None,8.4-NLT: 90029 and 90031 are missing in the billing report for module 198
89677,2012-6-15,2012-9-10,nor,P2,MGC,dun,jackie.zhou,CLOS,INVA,Billing,BTS,TopCat,8.4.0.0.,NALab_NLT,,9-0-0,,,,None,NotReviewed,New,None,,None,8.4-NLT: 90029 and 90031 are missing in the billing report for module 198
89679,2012-6-17,2015-12-15,nor,P3,ATC,sterling.liu,sterling.liu,RESO,FIXE,LayerMgmt,DB-MySQL,TopCat,9.0.0.1.,QDLab_Dev,07/30/2012,9-0-0,,,7000,No,NotReviewed,Req,None,,None,Cold Upgrade from 9.0 CI to 9.0 DR4 for Comcast
89680,2012-6-17,2012-6-28,nor,P2,ATC,dun,lzhan035,RESO,INVA,Signaling,GCC,TopCat,9.0.0.1.,QDLab_SQA,Configure issue and,9-0-0,,,,None,NotReviewed,New,None,,None,"PTA QD SQA 9.0 Regr:FID14989, CDR is not generated for UK ISUP2ISUP call"
89681,2012-6-17,2012-6-25,nor,P2,Non,ashi,hanven.gu,RESO,FIXE,Signaling,GCC,TopCat,9.0.1.0.,QDLab_Dev,,9-0-1,,,6300,No,NotReviewed,New,None,,None,QD Klcowork: #13609: Pointer 'inslCtxBlk' checked for NULL at line 1402 will be
89682,2012-6-17,2012-6-28,maj,P2,Non,yoven.zhang,yoven.zhang,RESO,CANT,Signaling,GCC,TopCat,8.4.0.0.,QDLab_SQA,,9-0-0,,,,None,NotReviewed,New,None,,None,"QD System SQA 8.4: LGP Reliability, ccs core on standby CM card, under isup2sip"
89683,2012-6-17,2012-6-19,nor,P2,MGC,TeamJustDoIt@exchange.lucent.com,ywang,RESO,INVA,Signaling,GCC,TopCat,9.0.0.1.,QDLab_SQA,,9-0-0,,,,No,NotReviewed,New,None,,None,QD System SQA 9.0: Additional MG should be re-attemptted due to the failure retu
89684,2012-6-18,2013-1-6,nor,P2,BTS,xiaoleic,terry.liu,RESO,FIXE,Billing,BTS,TopCat,9.0.1.0.,QDLab_Dev,Fixed,NotTriaged,,,16525,No,NotReviewed,Cod,None,,None,9.0.1 FID16525 DEV: Add note in plexDC.ini for ATCA GR
89685,2012-6-18,2015-12-15,nor,P2,MGC,sterling.liu,Esther.Liu,VERI,FIXE,LayerMgmt,SGPLM,TopCat,8.4.0.0.,NALab_Dev,fixed,8-3-0,25783,Internal,13964,Yes,BackportApproved,Uni,None,,None,QD Mars SQA 8.4 TL1 Regr: mgsig core dump after enter ENT-STG-LSET
89686,2012-6-18,2012-8-28,nor,P2,ATC,jfan,tonepengyu,RESO,FIXE,Services,Wireless,TopCat,8.3.1.0.,Customer,,9-0-0,25480,Asia Pacific Telecom,6300,Yes,BackportDenied,Sys,None,1-3969112,None,MNP query failed at APT site
89687,2012-6-18,2012-6-18,maj,P2,ATC,yex,Colin.Cui,RESO,INVA,Signaling,Sigtran,TopCat,9.0.0.1.,NALab_Dev,,9-0-0,,,,None,NotReviewed,New,None,,None,QD Mars SQA 9.0 Regr: SCTP can't be in service when configuring IPv6 SIGTRANCE
89689,2012-6-18,2012-6-25,nor,P2,ATC,crystal.yang,jason.jing,RESO,WONT,Signaling,SIP,TopCat,9.0.0.1.,QDLab_SQA,6/30/12,9-0-0,,,14841.1,None,NotReviewed,New,None,,None,QD SQA 9.0 System SQA WIND ISDN: SIP header rule TRACE doesn't work if incoming
89690,2012-6-18,2012-7-29,nor,P1,ATC,Ran_Ran.Cheng,vianne.guo,RESO,FIXE,TL1 Agent,,TopCat,9.0.0.1.,QDLab_SQA,fixed,9-0-1,,,16576,No,NotReviewed,New,None,,None,PTA QD SQA 9.0 Regr: Execute TL1 command 'exec-bACKUP-CFG' failed.
89691,2012-6-18,2012-7-23,cri,P1,MGC,ScrumBots@exchange.lucent.com,tvancuong@tma.com.vn,CLOS,FIXE,LayerMgmt,SLAM,TopCat,8.3.0.3.,NALab_Dev,,9-0-0,,,14457.2,No,NotReviewed,New,None,,None,TMA System SQA 8.4: Can't upgrade chassis type MGC from 8.3.0.3.SP.1 to 8.4.0.0.
89692,2012-6-18,2012-6-26,nor,P2,ATC,wbu,jason.jing,RESO,WONT,Signaling,SIP,TopCat,9.0.0.1.,QDLab_SQA,,9-0-0,,,,None,NotReviewed,New,None,,None,"QD SQA 9.0 System SQA WIND ISDN, CFx interaction with SIP Header Rule: History-I"
89694,2012-6-18,2012-6-18,nor,P2,ATC,cmykulyn,rtperez,RESO,FIXE,LayerMgmt,CLAM,TopCat,9.0.1.0.,NALab_Dev,,NotTriaged,,,14716,No,NotReviewed,New,None,,None,FID 14716: SCTP single (MGC-1) to multi-homed (MGC-2) on inter-SCTP MGC link on
89695,2012-6-18,2012-7-20,maj,P2,ATC,xinr,fely.liu,VERI,FIXE,LayerMgmt,CLAM,TopCat,9.0.0.1.,QDLab_SQA,,9-0-0,,,88888,No,NotReviewed,New,None,,None,PTA QD SQA 9.0 Regr: CCS core when dlt-mgc-mgassoc
89698,2012-6-18,2012-8-28,nor,P1,MGC,songleiwang,shanny.tan,RESO,FIXE,Signaling,GCC,TopCat,8.4.0.0.,QDLab_SQA,6/29/2012,9-0-0,,,14457.2,No,NotReviewed,New,None,,None,QD System SQA 8.4 FID 16398.0: ccs core during running 2.5X overload testing on
89699,2012-6-18,2012-7-1,nor,P2,MGC,vineets,Eric.zhu1,VERI,FIXE,IOT,COM,TopCat,9.0.0.1.,QDLab_SQA,OMC-14878,9-0-0,,,,None,NotReviewed,New,None,,None,Matrix SQA 9.0 Regr IOT-COM:COM do not support view state SGP of shelf-0-acm-1 a
89700,2012-6-18,2012-8-22,nor,P2,MGC,wbu,ywang,RESO,WONT,Signaling,SIP,TopCat,9.0.0.1.,QDLab_SQA,New Request,9-0-0,,,16098,None,NotReviewed,New,None,,None,QD System SQA 9.0: PAI and Route header can NOT be mapped out for SIPTCN2SIP cal
89701,2012-6-18,2012-7-6,nor,P2,ATC,hanven.gu,cheney.chen,RESO,FIXE,Platform,SNMP,TopCat,9.0.0.1.,QDLab_Dev,fixed,9-0-0,,,88888,No,NotReviewed,New,None,,None,QD DEV Klocwork: Memory issues
89702,2012-6-18,2012-6-26,nor,P2,ATC,seek-tao@list.alcatel-lucent.com,jason.jing,RESO,INVA,Signaling,GCC,TopCat,9.0.0.1.,QDLab_SQA,,9-0-0,,,,None,NotReviewed,New,None,,None,"QD SQA 9.0 System SQA WIND ISDN, FID 13979 and FID16206, Original Called Party N"
89704,2012-6-19,2012-6-21,cri,P2,MGC,ashi,Aleda.Pang,RESO,FIXE,Signaling,GCC,TopCat,8.4.0.0.,QDLab_SQA,,9-0-0,,,33333,No,NotReviewed,New,None,,None,"PTA QD SQA 8.4 Regre:FID14588,SCP responses with Continue, CM ccs core dump happ"
89705,2012-6-19,2012-7-6,nor,P2,BTS,xiaoleic,xiaoleic,RESO,FIXE,Billing,BTS,TopCat,9.0.0.1.,QDLab_SQA,,NotTriaged,,,88888,No,NotApplicable,New,None,,None,T-BON 9.0: bts version shows wrong via btsadmin tool
89706,2012-6-19,2016-2-25,nor,P2,Non,zhang.daniel,zhang.daniel,VERI,FIXE,Billing,BTS,TopCat,9.0.1.0.,QDLab_Dev,fixed,9-0-0,,,16076,No,NotReviewed,New,None,,None,T-BON SQA 9.0 Regr: The minimum number of days allowed between password changes
89707,2012-6-19,2012-7-5,nor,P2,ATC,yuqinzhang,hedy.lv,RESO,FIXE,Signaling,GCC,TopCat,9.0.0.1.,QDLab_SQA,Fixed,9-0-0,,,14941,No,NotReviewed,New,None,,None,"QD Scrum SQA 9.0: 14941.0 regr MGC-8 shall not add ""a=inactive"" line for video s"
89708,2012-6-19,2012-6-20,nor,P2,MGC,TeamJustDoIt@exchange.lucent.com,ywang,RESO,INVA,Signaling,GCC,TopCat,9.0.0.1.,NALab_SQA,,9-0-0,,,,None,NotReviewed,New,None,,None,QD System SQA 9.0: Call failed with 503 for SIPT2SIPT call when prefercodec=mg i
89709,2012-6-19,2012-7-11,nor,P1,ATC,ming.jin,helenji,RESO,FIXE,Signaling,Interworking,TopCat,2-0-0-10,QDLab_SQA,,9-0-0,,,7000,No,NotReviewed,New,None,,None,9.0.1 Blade: 13979.0 history-info mapping issues
89710,2012-6-19,2012-7-11,nor,P2,MG,jianxueqd1,bbarnhart,RESO,FIXE,MG-Software,MegaGW,TopCat,8.4.0.0.,QDLab_SQA,,9-0-0,,,6300,No,NotReviewed,New,None,,None,Apparent double free on association control data structure when network error oc
89711,2012-6-19,2012-7-16,nor,P2,SG,cindy.zhao,Esther.Liu,RESO,FIXE,TL1 Agent,,TopCat,8.4.0.0.,QDLab_SQA,FIXED,9-0-0,,,14648,No,NotReviewed,New,None,,None,QD Mars SQA 8.4 TL1 Regr: Invalid value could be accepted by the parameter 'MAST
